,total,url,exchangeId,instrumentType,symbolTicker,symbolExchangeTicker,normalizedTicker,symbolEsignalTicker,instrumentName,micCode
4644,6717,https://www.nyse.com/quote/XNCM:RKLB,564,COMMON_STOCK,RKLB,RKLB,RKLB,RKLB,ROCKET LAB USA INC,XNCM
4645,6717,https://www.nyse.com/quote/XNYS:RKT,558,COMMON_STOCK,RKT,RKT,RKT,RKT,ROCKET COMPANIES INC,XNYS
4646,6717,https://www.nyse.com/quote/XNYS:RL,558,COMMON_STOCK,RL,RL,RL,RL,RALPH LAUREN CORP,XNYS
4647,6717,https://www.nyse.com/quote/XNMS:RLAY,564,COMMON_STOCK,RLAY,RLAY,RLAY,RLAY,RELAY THERAPEUTICS INC,XNMS
4648,6717,https://www.nyse.com/quote/XASE:RLGT,545,COMMON_STOCK,RLGT,RLGT,RLGT,RLGT,RADIANT LOGISTICS INC,XASE
4649,6717,https://www.nyse.com/quote/XNYS:RLI,558,COMMON_STOCK,RLI,RLI,RLI,RLI,RLI CORP,XNYS
4650,6717,https://www.nyse.com/quote/XNYS:RLJ,558,REIT,RLJ,RLJ,RLJ,RLJ,RLJ LODGING TR,XNYS
4651,6717,https://www.nyse.com/quote/XNYS:RLJpA,558,PREFERRED_STOCK,RLJ-A,RLJpA,RLJpA,RLJ/PA,RLJ LODGING TR 7.8% CUMULATIVE CONV PFD SER A USD25,XNYS
4652,6717,https://www.nyse.com/quote/XNGS:RLMD,564,COMMON_STOCK,RLMD,RLMD,RLMD,RLMD,RELMADA THERAPEUTICS INC,XNGS
4653,6717,https://www.nyse.com/quote/XNYS:RLX,558,DEPOSITORY_RECEIPT,RLX,RLX,RLX,RLX,RLX TECHNOLOGY INC SPON ADS EACH REP 1 CL A ORD SHS,XNYS
4654,6717,https://www.nyse.com/quote/XNGS:RLYB,564,COMMON_STOCK,RLYB,RLYB,RLYB,RLYB,RALLYBIO CORP,XNGS
4655,6717,https://www.nyse.com/quote/XNYS:RM,558,COMMON_STOCK,RM,RM,RM,RM,REGIONAL MGMT CORP,XNYS
4656,6717,https://www.nyse.com/quote/XNYS:RMAX,558,COMMON_STOCK,RMAX,RMAX,RMAX,RMAX,RE/MAX HOLDINGS,XNYS
4657,6717,https://www.nyse.com/quote/XNCM:RMBI,564,COMMON_STOCK,RMBI,RMBI,RMBI,RMBI,RICHMOND MUTUAL BANCORPORATION INC,XNCM
4658,6717,https://www.nyse.com/quote/XNCM:RMBL,564,COMMON_STOCK,RMBL,RMBL,RMBL,RMBL,RUMBLEON INC,XNCM
4659,6717,https://www.nyse.com/quote/XNGS:RMBS,564,COMMON_STOCK,RMBS,RMBS,RMBS,RMBS,RAMBUS INC,XNGS
4660,6717,https://www.nyse.com/quote/XNMS:RMCF,564,COMMON_STOCK,RMCF,RMCF,RMCF,RMCF,ROCKY MOUNTAIN CHOCOLATE FACTORY IN,XNMS
4661,6717,https://www.nyse.com/quote/XNCM:RMCO,564,COMMON_STOCK,RMCO,RMCO,RMCO,RMCO,ROYALTY MANAGEMENT HLDG CORPORATION,XNCM
4662,6717,https://www.nyse.com/quote/XNYS:RMI,558,CLOSED_END_FUND,RMI,RMI,RMI,RMI,RIVERNORTH OPPOR MUNI INCM FD INC,XNYS
4663,6717,https://www.nyse.com/quote/XNYS:RMM,558,CLOSED_END_FUND,RMM,RMM,RMM,RMM,RIVERNORTH MANAGED DUR MUN INCOM FD,XNYS
4664,6717,https://www.nyse.com/quote/XNYS:RMMZ,558,CLOSED_END_FUND,RMMZ,RMMZ,RMMZ,RMMZ,RIVERNORTH MANAGED DUR MUN INC FDII,XNYS
4665,6717,https://www.nyse.com/quote/XNMS:RMNI,564,COMMON_STOCK,RMNI,RMNI,RMNI,RMNI,RIMINI STREET INC,XNMS
4666,6717,https://www.nyse.com/quote/XNCM:RMR,564,COMMON_STOCK,RMR,RMR,RMR,RMR,THE RMR GROUP INC,XNCM
4667,6717,https://www.nyse.com/quote/XNCM:RMSG,564,COMMON_STOCK,RMSG,RMSG,RMSG,RMSG,REAL MESSENGER CORP,XNCM
4668,6717,https://www.nyse.com/quote/XNYS:RMT,558,CLOSED_END_FUND,RMT,RMT,RMT,RMT,ROYCE MICRO-CAP TRUST INC,XNYS
4669,6717,https://www.nyse.com/quote/XNCM:RMTI,564,COMMON_STOCK,RMTI,RMTI,RMTI,RMTI,ROCKWELL MEDICAL INC,XNCM
4670,6717,https://www.nyse.com/quote/XNMS:RNA,564,COMMON_STOCK,RNA,RNA,RNA,RNA,AVIDITY BIOSCIENCES INC,XNMS
4671,6717,https://www.nyse.com/quote/XNCM:RNAZ,564,COMMON_STOCK,RNAZ,RNAZ,RNAZ,RNAZ,TRANSCODE THERAPEUTICS INC,XNCM
4672,6717,https://www.nyse.com/quote/XNYS:RNG,558,COMMON_STOCK,RNG,RNG,RNG,RNG,RINGCENTRAL INC,XNYS
4673,6717,https://www.nyse.com/quote/XNYS:RNGR,558,COMMON_STOCK,RNGR,RNGR,RNGR,RNGR,RANGER ENERGY SERVICES INC,XNYS
4674,6717,https://www.nyse.com/quote/XNYS:RNP,558,CLOSED_END_FUND,RNP,RNP,RNP,RNP,COHEN & STEERS REIT & PFD & INCM FD,XNYS
4675,6717,https://www.nyse.com/quote/XNYS:RNR,558,COMMON_STOCK,RNR,RNR,RNR,RNR,RENAISSANCERE HOLDINGS LTD,XNYS
4676,6717,https://www.nyse.com/quote/XNYS:RNRpF,558,PREFERRED_STOCK,RNR-F,RNRpF,RNRpF,RNR/PF,RENAISSANCERE HOLDINGS LTD 5.750% DEP SHS REP 1/1000 INT PFD SER F,XNYS
4677,6717,https://www.nyse.com/quote/XNYS:RNRpG,558,PREFERRED_STOCK,RNR-G,RNRpG,RNRpG,RNR/PG,RENAISSANCERE HOLDINGS LTD 4.20% DEP SHS EACH REP A 1/1000 PRF SR G,XNYS
4678,6717,https://www.nyse.com/quote/XNYS:RNST,558,COMMON_STOCK,RNST,RNST,RNST,RNST,RENASANT CORPORATION,XNYS
4679,6717,https://www.nyse.com/quote/XNCM:RNTX,564,COMMON_STOCK,RNTX,RNTX,RNTX,RNTX,REIN THERAPEUTICS INC,XNCM
4680,6717,https://www.nyse.com/quote/XNCM:RNXT,564,COMMON_STOCK,RNXT,RNXT,RNXT,RNXT,RENOVORX INC,XNCM
4681,6717,https://www.nyse.com/quote/XNGS:ROAD,564,COMMON_STOCK,ROAD,ROAD,ROAD,ROAD,CONSTRUCTION PARTNERS INC,XNGS
4682,6717,https://www.nyse.com/quote/XNGS:ROCK,564,COMMON_STOCK,ROCK,ROCK,ROCK,ROCK,GIBRALTAR INDUSTRIES INC,XNGS
4683,6717,https://www.nyse.com/quote/XNYS:ROG,558,COMMON_STOCK,ROG,ROG,ROG,ROG,ROGERS CORP,XNYS
4684,6717,https://www.nyse.com/quote/XNGS:ROIV,564,COMMON_STOCK,ROIV,ROIV,ROIV,ROIV,ROIVANT SCIENCES LTD,XNGS
4685,6717,https://www.nyse.com/quote/XNYS:ROK,558,COMMON_STOCK,ROK,ROK,ROK,ROK,ROCKWELL AUTOMATION INC,XNYS
4686,6717,https://www.nyse.com/quote/XNGS:ROKU,564,COMMON_STOCK,ROKU,ROKU,ROKU,ROKU,ROKU INC,XNGS
4687,6717,https://www.nyse.com/quote/XNYS:ROL,558,COMMON_STOCK,ROL,ROL,ROL,ROL,ROLLINS INC,XNYS
4688,6717,https://www.nyse.com/quote/XASE:ROLR,545,COMMON_STOCK,ROLR,ROLR,ROLR,ROLR,HIGH ROLLER TECHNOLOGIES INC,XASE
4689,6717,https://www.nyse.com/quote/XNGS:ROOT,564,COMMON_STOCK,ROOT,ROOT,ROOT,ROOT,ROOT INC,XNGS
4690,6717,https://www.nyse.com/quote/XNGS:ROP,564,COMMON_STOCK,ROP,ROP,ROP,ROP,ROPER TECHNOLOGIES INC,XNGS
4691,6717,https://www.nyse.com/quote/XNGS:ROST,564,COMMON_STOCK,ROST,ROST,ROST,ROST,ROSS STORES INC,XNGS
4692,6717,https://www.nyse.com/quote/XNCM:RPAY,564,COMMON_STOCK,RPAY,RPAY,RPAY,RPAY,REPAY HOLDINGS CORPORATION,XNCM
4693,6717,https://www.nyse.com/quote/XNMS:RPD,564,COMMON_STOCK,RPD,RPD,RPD,RPD,RAPID7 INC,XNMS
4694,6717,https://www.nyse.com/quote/XNCM:RPID,564,COMMON_STOCK,RPID,RPID,RPID,RPID,RAPID MICRO BIOSYSTEMS INC,XNCM
4695,6717,https://www.nyse.com/quote/XNYS:RPM,558,COMMON_STOCK,RPM,RPM,RPM,RPM,RPM INTERNATIONAL INC,XNYS
4696,6717,https://www.nyse.com/quote/XNGS:RPRX,564,COMMON_STOCK,RPRX,RPRX,RPRX,RPRX,ROYALTY PHARMA PLC,XNGS
4697,6717,https://www.nyse.com/quote/XNYS:RPT,558,COMMON_STOCK,RPT,RPT,RPT,RPT,RITHM PROPERTY TRUST INC,XNYS
4698,6717,https://www.nyse.com/quote/XNYS:RQI,558,CLOSED_END_FUND,RQI,RQI,RQI,RQI,COHEN & STEERS QUALITY INC RLTY FD,XNYS
4699,6717,https://www.nyse.com/quote/XNCM:RR,564,COMMON_STOCK,RR,RR,RR,RR,RICHTECH ROBOTICS INC,XNCM
4700,6717,https://www.nyse.com/quote/XNGS:RRBI,564,COMMON_STOCK,RRBI,RRBI,RRBI,RRBI,RED RIVER BANCSHARES INC,XNGS
4701,6717,https://www.nyse.com/quote/XNYS:RRC,558,COMMON_STOCK,RRC,RRC,RRC,RRC,RANGE RESOURCES CORP,XNYS
4702,6717,https://www.nyse.com/quote/XNGS:RRGB,564,COMMON_STOCK,RRGB,RRGB,RRGB,RRGB,RED ROBIN GOURMET BURGERS INC,XNGS
4703,6717,https://www.nyse.com/quote/XNGS:RRR,564,COMMON_STOCK,RRR,RRR,RRR,RRR,RED ROCK RESORTS INC,XNGS
4704,6717,https://www.nyse.com/quote/XNYS:RRX,558,COMMON_STOCK,RRX,RRX,RRX,RRX,REGAL REXNORD CORPORATION,XNYS
4705,6717,https://www.nyse.com/quote/XNYS:RS,558,COMMON_STOCK,RS,RS,RS,RS,RELIANCE INC,XNYS
4706,6717,https://www.nyse.com/quote/XNYS:RSF,558,CLOSED_END_FUND,RSF,RSF,RSF,RSF,RIVERNORTH CAPITAL AND INCM FD INC,XNYS
4707,6717,https://www.nyse.com/quote/XNYS:RSI,558,COMMON_STOCK,RSI,RSI,RSI,RSI,RUSH STREET INTERACTIVE INC,XNYS
4708,6717,https://www.nyse.com/quote/XNYS:RSKD,558,COMMON_STOCK,RSKD,RSKD,RSKD,RSKD,RISKIFIED LTD,XNYS
4709,6717,https://www.nyse.com/quote/XNCM:RSLS,564,COMMON_STOCK,RSLS,RSLS,RSLS,RSLS,RESHAPE LIFESCIENCES INC,XNCM
4710,6717,https://www.nyse.com/quote/XNCM:RSSS,564,COMMON_STOCK,RSSS,RSSS,RSSS,RSSS,RESEARCH SOLUTIONS INC,XNCM
4711,6717,https://www.nyse.com/quote/XNMS:RSVR,564,COMMON_STOCK,RSVR,RSVR,RSVR,RSVR,RESERVOIR MEDIA INC,XNMS
4712,6717,https://www.nyse.com/quote/XNMS:RTC,564,COMMON_STOCK,RTC,RTC,RTC,RTC,BAIJIAYUN GROUP LTD,XNMS
4713,6717,https://www.nyse.com/quote/XNYS:RTO,558,DEPOSITORY_RECEIPT,RTO,RTO,RTO,RTO,RENTOKIL INITIAL SPON ADS EACH REP 5 ORD SHS,XNYS
4714,6717,https://www.nyse.com/quote/XNYS:RTX,558,COMMON_STOCK,RTX,RTX,RTX,RTX,RTX CORPORATION,XNYS
4715,6717,https://www.nyse.com/quote/XNMS:RUM,564,COMMON_STOCK,RUM,RUM,RUM,RUM,RUMBLE INC,XNMS
4716,6717,https://www.nyse.com/quote/XNGS:RUSHA,564,COMMON_STOCK,RUSHA,RUSHA,RUSHA,RUSHA,RUSH ENTERPRISES,XNGS
4717,6717,https://www.nyse.com/quote/XNGS:RUSHB,564,COMMON_STOCK,RUSHB,RUSHB,RUSHB,RUSHB,RUSH ENTERPRISES,XNGS
4718,6717,https://www.nyse.com/quote/XNYS:RVLV,558,COMMON_STOCK,RVLV,RVLV,RVLV,RVLV,REVOLVE GROUP INC,XNYS
4719,6717,https://www.nyse.com/quote/XNGS:RVMD,564,COMMON_STOCK,RVMD,RVMD,RVMD,RVMD,REVOLUTION MEDICINES INC,XNGS
4720,6717,https://www.nyse.com/quote/XASE:RVP,545,COMMON_STOCK,RVP,RVP,RVP,RVP,RETRACTABLE TECHNOLOGIES INC,XASE
4721,6717,https://www.nyse.com/quote/XNCM:RVPH,564,COMMON_STOCK,RVPH,RVPH,RVPH,RVPH,REVIVA PHARMACEUTICALS HOLDINGS INC,XNCM
4722,6717,https://www.nyse.com/quote/XNGS:RVSB,564,COMMON_STOCK,RVSB,RVSB,RVSB,RVSB,RIVERVIEW BANCORP INC,XNGS
4723,6717,https://www.nyse.com/quote/XNCM:RVSN,564,COMMON_STOCK,RVSN,RVSN,RVSN,RVSN,RAIL VISION LTD,XNCM
4724,6717,https://www.nyse.com/quote/XNYS:RVT,558,CLOSED_END_FUND,RVT,RVT,RVT,RVT,ROYCE SMALL-CAP TRUST INC,XNYS
4725,6717,https://www.nyse.com/quote/XNCM:RVYL,564,COMMON_STOCK,RVYL,RVYL,RVYL,RVYL,RYVYL INC,XNCM
4726,6717,https://www.nyse.com/quote/XNGS:RWAY,564,COMMON_STOCK,RWAY,RWAY,RWAY,RWAY,RUNWAY GROWTH FINANCE CORP,XNGS
4727,6717,https://www.nyse.com/quote/XNGS:RWAYL,564,PREFERRED_STOCK,RWAYL,RWAYL,RWAYL,RWAYL,RUNWAY GROWTH FINANCE CORP 7.50%  NOTES DUE 28/07/2027,XNGS
4728,6717,https://www.nyse.com/quote/XNGS:RWAYZ,564,PREFERRED_STOCK,RWAYZ,RWAYZ,RWAYZ,RWAYZ,RUNWAY GROWTH FINANCE CORP 8.00% NOTES DUE 31/12/2027,XNGS
4729,6717,https://www.nyse.com/quote/XNYS:RWT,558,REIT,RWT,RWT,RWT,RWT,REDWOOD TRUST INC,XNYS
4730,6717,https://www.nyse.com/quote/XNYS:RWTN,558,PREFERRED_STOCK,RWTN,RWTN,RWTN,RWTN,REDWOOD TRUST INC 9.125% SENIOR NOTES DUE 01/03/2029,XNYS
4731,6717,https://www.nyse.com/quote/XNYS:RWTO,558,PREFERRED_STOCK,RWTO,RWTO,RWTO,RWTO,REDWOOD TRUST INC 9.00% SENIOR NOTES DUE 01/09/2029,XNYS
4732,6717,https://www.nyse.com/quote/XNYS:RWTP,558,PREFERRED_STOCK,RWTP,RWTP,RWTP,RWTP,REDWOOD TRUST INC 9.125% SENIOR NOTES DUE 01/03/2030,XNYS
4733,6717,https://www.nyse.com/quote/XNYS:RWTpA,558,PREFERRED_STOCK,RWT-A,RWTpA,RWTpA,RWT/PA,REDWOOD TRUST INC 10% SER A FIXED RATE RESET CUM RED PFD,XNYS
4734,6717,https://www.nyse.com/quote/XNGS:RXRX,564,COMMON_STOCK,RXRX,RXRX,RXRX,RXRX,RECURSION PHARMACEUTICALS INC,XNGS
4735,6717,https://www.nyse.com/quote/XNMS:RXST,564,COMMON_STOCK,RXST,RXST,RXST,RXST,RXSIGHT INC,XNMS
4736,6717,https://www.nyse.com/quote/XNGS:RXT,564,COMMON_STOCK,RXT,RXT,RXT,RXT,RACKSPACE TECHNOLOGY INC,XNGS
4737,6717,https://www.nyse.com/quote/XNYS:RY,558,COMMON_STOCK,RY,RY,RY,RY,ROYAL BANK OF CANADA,XNYS
4738,6717,https://www.nyse.com/quote/XNGS:RYAAY,564,DEPOSITORY_RECEIPT,RYAAY,RYAAY,RYAAY,RYAAY,RYANAIR HOLDINGS PLC SPON ADS EACH REP 2 ORD SHS,XNGS
4739,6717,https://www.nyse.com/quote/XNYS:RYAM,558,COMMON_STOCK,RYAM,RYAM,RYAM,RYAM,RAYONIER ADVANCED MATERIALS INC,XNYS
4740,6717,https://www.nyse.com/quote/XNYS:RYAN,558,COMMON_STOCK,RYAN,RYAN,RYAN,RYAN,RYAN SPECIALTY HOLDINGS INC,XNYS
4741,6717,https://www.nyse.com/quote/XASE:RYDE,545,COMMON_STOCK,RYDE,RYDE,RYDE,RYDE,RYDE GROUP LTD,XASE
4742,6717,https://www.nyse.com/quote/XNYS:RYI,558,COMMON_STOCK,RYI,RYI,RYI,RYI,RYERSON HOLDING CORP,XNYS
4743,6717,https://www.nyse.com/quote/XNMS:RYTM,564,COMMON_STOCK,RYTM,RYTM,RYTM,RYTM,RHYTHM PHARMACEUTICALS INC,XNMS
4744,6717,https://www.nyse.com/quote/XNYS:RZB,558,PREFERRED_STOCK,RZB,RZB,RZB,RZB,REINSURANCE GROUP OF AMERICA 5.75% FXD TO FLTNG SUB ORD 15/6/56 USD25,XNYS
4745,6717,https://www.nyse.com/quote/XNYS:RZC,558,PREFERRED_STOCK,RZC,RZC,RZC,RZC,REINSURANCE GROUP OF AMERICA 7.125%FXD RATE RESET SUBORD DEB 2052,XNYS
4746,6717,https://www.nyse.com/quote/XNCM:RZLT,564,COMMON_STOCK,RZLT,RZLT,RZLT,RZLT,REZOLUTE INC,XNCM
4747,6717,https://www.nyse.com/quote/XNMS:RZLV,564,COMMON_STOCK,RZLV,RZLV,RZLV,RZLV,REZOLVE AI LTD,XNMS
4748,6717,https://www.nyse.com/quote/XNYS:S,558,COMMON_STOCK,S,S,S,S,SENTINELONE INC,XNYS
4749,6717,https://www.nyse.com/quote/XNYS:SA,558,COMMON_STOCK,SA,SA,SA,SA,SEABRIDGE GOLD INC,XNYS
4750,6717,https://www.nyse.com/quote/XNYS:SABA,558,CLOSED_END_FUND,SABA,SABA,SABA,SABA,SABA CAPITAL INCME & OPPRTUNITIS II,XNYS
4751,6717,https://www.nyse.com/quote/XNGS:SABR,564,COMMON_STOCK,SABR,SABR,SABR,SABR,SABRE CORP,XNGS
4752,6717,https://www.nyse.com/quote/XASE:SACH,545,REIT,SACH,SACH,SACH,SACH,SACHEM CAPITAL CORP,XASE
4753,6717,https://www.nyse.com/quote/XASE:SACHpA,545,PREFERRED_STOCK,SACH-A,SACHpA,SACHpA,SACH/PA,SACHEM CAPITAL CORP 7.75% SERIES A REDEEMABLE PREFERRED STCK,XASE
4754,6717,https://www.nyse.com/quote/XNYS:SAFE,558,COMMON_STOCK,SAFE,SAFE,SAFE,SAFE,SAFEHOLD INC,XNYS
4755,6717,https://www.nyse.com/quote/XNGS:SAFT,564,COMMON_STOCK,SAFT,SAFT,SAFT,SAFT,SAFETY INSURANCE GROUP INC,XNGS
4756,6717,https://www.nyse.com/quote/XNCM:SAG,564,COMMON_STOCK,SAG,SAG,SAG,SAG,SAG HOLDINGS LTD,XNCM
4757,6717,https://www.nyse.com/quote/XNMS:SAGE,564,COMMON_STOCK,SAGE,SAGE,SAGE,SAGE,SAGE THERAPEUTICS INC,XNMS
4758,6717,https://www.nyse.com/quote/XNYS:SAH,558,COMMON_STOCK,SAH,SAH,SAH,SAH,SONIC AUTOMOTIVE INC,XNYS
4759,6717,https://www.nyse.com/quote/XNGS:SAIA,564,COMMON_STOCK,SAIA,SAIA,SAIA,SAIA,SAIA INC,XNGS
4760,6717,https://www.nyse.com/quote/XNGS:SAIC,564,COMMON_STOCK,SAIC,SAIC,SAIC,SAIC,SCIENCE APPLICATION INTL CORP,XNGS
4761,6717,https://www.nyse.com/quote/XNGS:SAIL,564,COMMON_STOCK,SAIL,SAIL,SAIL,SAIL,SAILPOINT INC,XNGS
4762,6717,https://www.nyse.com/quote/XNYS:SAJ,558,PREFERRED_STOCK,SAJ,SAJ,SAJ,SAJ,SARATOGA INVESTMENT CORP 8% NOTES 31/10/27 USD25,XNYS
4763,6717,https://www.nyse.com/quote/XNYS:SAM,558,COMMON_STOCK,SAM,SAM,SAM,SAM,BOSTON BEER CO INC,XNYS
4764,6717,https://www.nyse.com/quote/XNMS:SAMG,564,COMMON_STOCK,SAMG,SAMG,SAMG,SAMG,SILVERCREST ASSET MGMT GROUP INC,XNMS
4765,6717,https://www.nyse.com/quote/XNYS:SAN,558,DEPOSITORY_RECEIPT,SAN,SAN,SAN,SAN,BANCO SANTANDER SA ADR EACH 1 REPR 1 ORD EUR0.50,XNYS
4766,6717,https://www.nyse.com/quote/XNGS:SANA,564,COMMON_STOCK,SANA,SANA,SANA,SANA,SANA BIOTECHNOLOGY INC,XNGS
4767,6717,https://www.nyse.com/quote/XNYS:SAND,558,COMMON_STOCK,SAND,SAND,SAND,SAND,SANDSTORM GOLD LIMITED,XNYS
4768,6717,https://www.nyse.com/quote/XNGS:SANG,564,COMMON_STOCK,SANG,SANG,SANG,SANG,SANGOMA TECHNOLOGIES CORPORATION,XNGS
4769,6717,https://www.nyse.com/quote/XNGS:SANM,564,COMMON_STOCK,SANM,SANM,SANM,SANM,SANMINA CORP,XNGS
4770,6717,https://www.nyse.com/quote/XNYS:SAP,558,DEPOSITORY_RECEIPT,SAP,SAP,SAP,SAP,SAP SE SPON ADR EACH REP 1 ORD NPV,XNYS
4771,6717,https://www.nyse.com/quote/XNYS:SAR,558,COMMON_STOCK,SAR,SAR,SAR,SAR,SARATOGA INVESTMENT CORP,XNYS
4772,6717,https://www.nyse.com/quote/XNYS:SARO,558,COMMON_STOCK,SARO,SARO,SARO,SARO,STANDARDAERO INC.,XNYS
4773,6717,https://www.nyse.com/quote/XNGS:SASR,564,COMMON_STOCK,SASR,SASR,SASR,SASR,SANDY SPRING BANCORP INC,XNGS
4774,6717,https://www.nyse.com/quote/XNYS:SAT,558,PREFERRED_STOCK,SAT,SAT,SAT,SAT,SARATOGA INVESTMENT CORP 6% NTS 30/04/27 USD25,XNYS
4775,6717,https://www.nyse.com/quote/XNCM:SATL,564,COMMON_STOCK,SATL,SATL,SATL,SATL,SATELLOGIC INC,XNCM
4776,6717,https://www.nyse.com/quote/XNGS:SATS,564,COMMON_STOCK,SATS,SATS,SATS,SATS,ECHOSTAR CORPORATION,XNGS
4777,6717,https://www.nyse.com/quote/XASE:SATX,545,COMMON_STOCK,SATX,SATX,SATX,SATX,SATIXFY COMMUNICATIONS LTD,XASE
4778,6717,https://www.nyse.com/quote/XNCM:SAVA,564,COMMON_STOCK,SAVA,SAVA,SAVA,SAVA,CASSAVA SCIENCES INC,XNCM
4779,6717,https://www.nyse.com/quote/XNYS:SAZ,558,PREFERRED_STOCK,SAZ,SAZ,SAZ,SAZ,SARATOGA INVESTMENT CORP 8.50% NOTES 15/04/28 USD25,XNYS
4780,6717,https://www.nyse.com/quote/XNYS:SB,558,COMMON_STOCK,SB,SB,SB,SB,SAFE BULKERS INC,XNYS
4781,6717,https://www.nyse.com/quote/XNGS:SBAC,564,REIT,SBAC,SBAC,SBAC,SBAC,SBA COMMUNICATIONS CORP,XNGS
4782,6717,https://www.nyse.com/quote/XNMS:SBC,564,COMMON_STOCK,SBC,SBC,SBC,SBC,SBC MEDICAL GROUP HOLDINGS INCRPRTD,XNMS
4783,6717,https://www.nyse.com/quote/XNGS:SBCF,564,COMMON_STOCK,SBCF,SBCF,SBCF,SBCF,SEACOAST BANKING OF FLORIDA,XNGS
4784,6717,https://www.nyse.com/quote/XNCM:SBET,564,COMMON_STOCK,SBET,SBET,SBET,SBET,SHARPLINK GAMING INC,XNCM
4785,6717,https://www.nyse.com/quote/XASE:SBEV,545,COMMON_STOCK,SBEV,SBEV,SBEV,SBEV,SPLASH BEVERAGE GROUP INC,XASE
4786,6717,https://www.nyse.com/quote/XNCM:SBFG,564,COMMON_STOCK,SBFG,SBFG,SBFG,SBFG,SB FINANCIAL GROUP INC,XNCM
4787,6717,https://www.nyse.com/quote/XNCM:SBFM,564,COMMON_STOCK,SBFM,SBFM,SBFM,SBFM,SUNSHINE BIOPHARMA INC,XNCM
4788,6717,https://www.nyse.com/quote/XNYS:SBH,558,COMMON_STOCK,SBH,SBH,SBH,SBH,SALLY BEAUTY HOLDINGS INC,XNYS
4789,6717,https://www.nyse.com/quote/XNYS:SBI,558,CLOSED_END_FUND,SBI,SBI,SBI,SBI,WESTERN INTERMEDIATE MUNI FUND INC,XNYS
4790,6717,https://www.nyse.com/quote/XNGS:SBLK,564,COMMON_STOCK,SBLK,SBLK,SBLK,SBLK,STAR BULK CARRIERS CORP,XNGS
4791,6717,https://www.nyse.com/quote/XNYS:SBR,558,TRUST,SBR,SBR,SBR,SBR,SABINE ROYALTY TRUST,XNYS
4792,6717,https://www.nyse.com/quote/XNGS:SBRA,564,REIT,SBRA,SBRA,SBRA,SBRA,SABRA HEALTH CARE REIT INC,XNGS
4793,6717,https://www.nyse.com/quote/XNYS:SBS,558,DEPOSITORY_RECEIPT,SBS,SBS,SBS,SBS,CIA SANEAMENTO BASICO DE SAO PAULO SPONS ADR EACH REPR 1 COM NPV,XNYS
4794,6717,https://www.nyse.com/quote/XNYS:SBSI,558,COMMON_STOCK,SBSI,SBSI,SBSI,SBSI,SOUTHSIDE BANCSHARES INC,XNYS
4795,6717,https://www.nyse.com/quote/XNYS:SBSW,558,DEPOSITORY_RECEIPT,SBSW,SBSW,SBSW,SBSW,SIBANYE STILLWATER LTD SPON ADR EACH REP 4 ORD SHS,XNYS
4796,6717,https://www.nyse.com/quote/XNCM:SBT,564,COMMON_STOCK,SBT,SBT,SBT,SBT,STERLING BANCORP INC,XNCM
4797,6717,https://www.nyse.com/quote/XNYS:SBXD,558,COMMON_STOCK,SBXD,SBXD,SBXD,SBXD,SILVERBOX CORP IV,XNYS
4798,6717,https://www.nyse.com/quote/XNYS:SBXD.U,558,UNIT,SBXD.UN,SBXD.U,SBXD.U,SBXD.U,SILVERBOX CORP IV UNIT (1 ORD CL A & 1/3 WT),XNYS
4799,6717,https://www.nyse.com/quote/XNYS:SBpC,558,PREFERRED_STOCK,SB-C,SBpC,SBpC,SB/PC,SAFE BULKERS INC 8.00% CUM RED PERP PFD SER C,XNYS
4800,6717,https://www.nyse.com/quote/XNYS:SBpD,558,PREFERRED_STOCK,SB-D,SBpD,SBpD,SB/PD,SAFE BULKERS INC PRF SER'D',XNYS
4801,6717,https://www.nyse.com/quote/XASE:SCCC,545,EXCHANGE_TRADED_NOTE,SCCC,SCCC,SCCC,SCCC,SACHEM CAPITAL CORP 7.75% NOTES DUE 30/09/2025,XASE
4802,6717,https://www.nyse.com/quote/XASE:SCCD,545,EXCHANGE_TRADED_NOTE,SCCD,SCCD,SCCD,SCCD,SACHEM CAPITAL CORP 6% NOTES 30/12/2026 USD25,XASE
4803,6717,https://www.nyse.com/quote/XASE:SCCE,545,EXCHANGE_TRADED_NOTE,SCCE,SCCE,SCCE,SCCE,SACHEM CAPITAL CORP 6% NOTES 30/03/2027 USD25,XASE
4804,6717,https://www.nyse.com/quote/XASE:SCCF,545,PREFERRED_STOCK,SCCF,SCCF,SCCF,SCCF,SACHEM CAPITAL CORP 7.125% NTS 30/06/2027 USD25,XASE
4805,6717,https://www.nyse.com/quote/XASE:SCCG,545,PREFERRED_STOCK,SCCG,SCCG,SCCG,SCCG,SACHEM CAPITAL CORP 8% NOTES DUE 30/09/2027 USD25.00,XASE
4806,6717,https://www.nyse.com/quote/XNYS:SCD,558,CLOSED_END_FUND,SCD,SCD,SCD,SCD,LMP CAPITAL & INCOME FUND INC,XNYS
4807,6717,https://www.nyse.com/quote/ARCX:SCDL,545,EXCHANGE_TRADED_NOTE,SCDL,SCDL,SCDL,SCDL,UBS AG LONDON UBS ETRACS 2X LEV US DIV FTR TTL RTN ETN,ARCX
4808,6717,https://www.nyse.com/quote/XNYS:SCEpG,558,PREFERRED_STOCK,SCE-G,SCEpG,SCEpG,SCE/PG,SCE TRUST II 5.1% TR PRF SECS USD25.00,XNYS
